GH20_control	EHM047773|EHA03362_bin.15^_25	25.219	456	6.54e-30	128
GH20_control	EHM047773|EHA03362_bin.15^_25	30.453	243	4.31e-23	107
GH20_control	RS_GCF_001683795.1|NZ_LIGX01000017.1	52.514	537	0.0	575
GH20_control	RS_GCF_001683795.1|NZ_LIGX01000017.1	31.276	243	2.76e-25	114
GH20_control	GB_GCA_036644695.1|JAVXPO010000001.1	51.493	536	0.0	571
GH20_control	UHM245.23042_R.bin.54|k141_314225	49.562	571	0.0	568
GH20_control	UHM245.23042_R.bin.54|k141_314225	49.826	576	1.44e-171	541
GH20_control	UHM245.23042_R.bin.54|k141_314225	28.160	451	1.09e-48	185
GH20_control	EHM047773|EHA03362_bin.15^_8	49.296	568	0.0	568
GH20_control	EHM047773|EHA03362_bin.15^_8	50.000	576	1.26e-171	541
GH20_control	EHM047773|EHA03362_bin.15^_8	27.938	451	1.50e-48	184
GH20_control	EHM034775|EHA02325_bin.5^_236	60.494	405	2.40e-180	524
GH20_control	RS_GCF_001683795.1|NZ_LIGX01000019.1	49.912	569	8.19e-180	565
GH20_control	RS_GCF_001683795.1|NZ_LIGX01000019.1	50.269	557	2.96e-172	543
GH20_control	UHM969.23061_R.bin.5|k141_386160	49.037	571	3.09e-179	563
GH20_control	UHM969.23061_R.bin.5|k141_386160	49.306	576	1.13e-170	538
GH20_control	UHM1080.23066_R.bin.78|k141_373705	50.547	548	5.08e-179	563
GH20_control	UHM1080.23066_R.bin.78|k141_373705	49.306	576	9.82e-171	539
GH20_control	RS_GCF_030848305.1|NZ_CP114598.1	52.015	546	5.91e-177	556
GH20_control	RS_GCF_030848305.1|NZ_CP114598.1	33.150	546	1.85e-83	287
GH20_control	RS_GCF_030848305.1|NZ_CP114598.1	29.295	553	1.65e-55	205
GH20_control	RS_GCF_030848305.1|NZ_CP114598.1	27.312	465	3.29e-53	198
GH20_control	RS_GCF_030848305.1|NZ_CP114598.1	27.111	450	4.79e-49	186
GH20_control	RS_GCF_030848305.1|NZ_CP114598.1	25.866	491	8.59e-41	161
GH20_control	RS_GCF_030848305.1|NZ_CP114598.1	28.487	337	9.25e-28	122
GH20_control	RS_GCF_030848305.1|NZ_CP114598.1	30.627	271	9.67e-28	122
GH20_control	RS_GCF_030848305.1|NZ_CP114598.1	23.410	346	5.67e-12	72.4
GH20_control	RS_GCF_030848305.1|NZ_CP114598.1	30.769	78	2.64e-04	47.4
GH20_control	EHM034590|EHA02328_bin.2^_272	46.169	522	2.58e-160	476
GH20_control	RS_GCF_001683795.1|NZ_LIGX01000020.1	48.066	543	2.03e-156	498
GH20_control	UHM969.23061_R.bin.5|k141_418287	48.066	543	3.00e-156	497
GH20_control	UHM969.23061_R.bin.5|k141_418287	29.892	465	1.48e-47	181
GH20_control	UHM969.23061_R.bin.5|k141_418287	26.108	406	9.61e-25	112
GH20_control	UHM245.23042_R.bin.54|k141_237968	48.066	543	3.01e-156	497
GH20_control	UHM245.23042_R.bin.54|k141_237968	30.648	571	3.60e-66	236
GH20_control	UHM245.23042_R.bin.54|k141_237968	27.663	582	3.55e-49	186
GH20_control	UHM245.23042_R.bin.54|k141_237968	26.108	406	9.82e-25	112
GH20_control	EHM047773|EHA03362_bin.15^_11	48.066	543	3.57e-156	497
GH20_control	EHM047773|EHA03362_bin.15^_11	27.663	582	1.03e-48	185
GH20_control	EHM047773|EHA03362_bin.15^_11	26.108	406	2.85e-24	111
GH20_control	GB_GCA_947039485.1|CAMQZC010000026.1	46.154	546	3.12e-154	491
GH20_control	UHM1080.23066_R.bin.78|k141_449569	47.698	543	3.49e-154	491
GH20_control	EHM058418|EHA04286_bin.27^_79	45.788	546	8.29e-152	484
GH20_control	EHM059209|EHA04271_bin.1^_46	45.788	546	8.92e-152	484
GH20_control	EHM034862|EHA02329_bin.18^_89	45.788	546	8.94e-152	484
GH20_control	EHM058679|EHA04264_bin.1^_47	45.788	546	8.95e-152	484
GH20_control	EHM035226|EHA02339_bin.9^_36	45.788	546	8.98e-152	484
GH20_control	EHM034884|EHA02326_bin.13^_120	46.415	530	9.53e-152	484
GH20_control	UHM973.23044_R.bin.60|k141_23827	46.768	526	2.06e-151	483
GH20_control	STP248.12601_R.bin.115|k141_348214	46.768	526	2.10e-151	483
GH20_control	EHM059126|EHA04296_bin.33^_329	45.421	546	5.84e-151	481
GH20_control	EHM034914|EHA02363_bin.15^_88	45.421	546	7.59e-151	481
GH20_control	EHM059595|EHA04267_bin.30^_63	45.421	546	7.65e-151	481
GH20_control	EHM058868|EHA04256_bin.10^_69	45.421	546	7.86e-151	481
GH20_control	EHM035162|EHA02340_bin.13^_35	45.421	546	7.96e-151	481
GH20_control	EHM034803|EHA02333_bin.5^_15	45.421	546	7.96e-151	481
GH20_control	EHM035359|EHA02327_bin.13^_96	45.421	546	1.44e-150	481
GH20_control	EHM059442|EHA04301_bin.9^_56	45.421	546	1.64e-150	481
GH20_control	EHM034545|EHA02335_bin.1^_93	45.238	546	3.01e-150	479
GH20_control	EHM035248|EHA02342_bin.4^_63	45.238	546	3.11e-150	479
GH20_control	EHM034529|EHA02330_bin.15^_117	45.238	546	3.26e-150	479
GH20_control	EHM059788|EHA04396_bin.19^_115	45.055	546	1.47e-148	475
GH20_control	EHM062124|EHA04394_bin.12^_0	45.055	546	1.48e-148	475
GH20_control	EHM059835|EHA04401_bin.7^_15	45.055	546	1.57e-148	475
GH20_control	EHM060125|EHA04395_bin.17^_31	45.055	546	1.58e-148	475
GH20_control	EHM047973|EHA03361_bin.6^_7	45.055	546	1.58e-148	475
GH20_control	EHM047993|EHA03357_bin.24^_99	45.055	546	1.59e-148	475
GH20_control	EHM060165|EHA04403_bin.22^_74	45.055	546	1.59e-148	475
GH20_control	EHM060097|EHA04399_bin.22^_12	45.055	546	1.59e-148	475
GH20_control	EHM062339|EHA04410_bin.18^_9	45.055	546	1.59e-148	475
GH20_control	EHM059934|EHA04407_bin.4^_66	45.055	546	1.59e-148	475
GH20_control	EHM059896|EHA04409_bin.35^_59	45.055	546	1.59e-148	475
GH20_control	EHM047854|EHA03354_bin.19^_88	45.055	546	1.59e-148	475
GH20_control	EHM059995|EHA04400_bin.9^_46	45.055	546	2.75e-148	474
GH20_control	UHM298.41072_R.bin.118|k141_58153	45.507	523	4.94e-144	462
GH20_control	UHM989.41093_R.bin.92|k141_589154	44.203	552	1.90e-141	454
GH20_control	UHM989.23064_R.bin.153|k141_589724	44.203	552	1.91e-141	454
GH20_control	UHM969.23061_R.bin.162|k141_111636	44.203	552	2.03e-141	454
GH20_control	EHM047874|EHA03359_bin.11^_44	49.020	408	3.91e-127	413
GH20_control	RS_GCF_029854705.2|NZ_CP139035.1	35.231	562	2.86e-88	301
GH20_control	RS_GCF_029854705.2|NZ_CP139035.1	34.409	465	6.24e-75	262
GH20_control	RS_GCF_029854705.2|NZ_CP139035.1	31.808	459	2.33e-59	216
GH20_control	RS_GCF_029854705.2|NZ_CP139035.1	28.947	494	9.19e-58	212
GH20_control	RS_GCF_029854705.2|NZ_CP139035.1	27.216	485	1.06e-51	194
GH20_control	RS_GCF_029854705.2|NZ_CP139035.1	27.549	461	1.89e-43	169
GH20_control	RS_GCF_029854705.2|NZ_CP139035.1	29.912	341	1.60e-32	136
GH20_control	RS_GCF_029854705.2|NZ_CP139035.1	28.529	340	1.01e-26	119
GH20_control	RS_GCF_029854705.2|NZ_CP139035.1	28.112	249	5.98e-24	110
GH20_control	RS_GCF_029854705.2|NZ_CP139035.1	24.374	439	2.24e-20	99.0
GH20_control	RS_GCF_029854705.2|NZ_CP139035.1	24.901	253	7.20e-13	75.1
GH20_control	STP248.12601_R.bin.59|k141_792704	37.397	484	2.88e-87	298
GH20_control	STP248.12601_R.bin.59|k141_792704	23.370	552	2.99e-18	92.4
GH20_control	UHM467.41073_R.bin.119|k141_637064	34.750	541	4.95e-85	282
GH20_control	GB_GCA_947624785.1|CANQLV010000004.1	34.846	551	1.66e-84	290
GH20_control	EHM034884|EHA02326_bin.13^_251	38.085	470	1.70e-84	290
GH20_control	EHM035248|EHA02342_bin.4^_53	37.872	470	1.91e-84	288
GH20_control	GB_GCA_947624785.1|CANQLV010000007.1	32.628	567	2.28e-84	290
GH20_control	EHM034722|EHA02359_bin.21^_336	38.085	470	2.69e-84	289
GH20_control	UHM1327.41103_R.bin.13|k141_334104	36.140	487	2.85e-84	289
GH20_control	EHM058868|EHA04256_bin.10^_58	38.085	470	3.05e-84	289
GH20_control	EHM035162|EHA02340_bin.13^_10	38.085	470	3.21e-84	289
GH20_control	EHM034803|EHA02333_bin.5^_45	38.085	470	3.21e-84	289
GH20_control	UHM1327.23073_R.bin.104|k141_1000159	36.140	487	4.24e-84	288
GH20_control	EHM034529|EHA02330_bin.15^_68	37.872	470	4.59e-84	288
GH20_control	EHM058418|EHA04286_bin.27^_17	37.872	470	4.60e-84	288
GH20_control	EHM034545|EHA02335_bin.1^_130	37.872	470	4.86e-84	288
GH20_control	RS_GCF_002884975.1|NZ_PJKB01000003.1	36.534	479	4.90e-84	288
GH20_control	RS_GCF_002884975.1|NZ_PJKB01000003.1	31.385	462	1.25e-62	226
GH20_control	RS_GCF_002884975.1|NZ_PJKB01000003.1	26.623	462	2.49e-50	190
GH20_control	RS_GCF_002884975.1|NZ_PJKB01000003.1	27.473	455	1.37e-49	187
GH20_control	EHM035226|EHA02339_bin.9^_3	37.872	470	4.94e-84	288
GH20_control	EHM034862|EHA02329_bin.18^_44	37.872	470	4.94e-84	288
GH20_control	EHM058679|EHA04264_bin.1^_26	37.872	470	4.94e-84	288
GH20_control	EHM059209|EHA04271_bin.1^_7	37.872	470	4.94e-84	288
GH20_control	EHM059643|EHA04398_bin.32^_86	36.268	477	1.15e-83	285
GH20_control	EHM059126|EHA04296_bin.33^_130	36.268	477	1.45e-83	287
GH20_control	EHM035359|EHA02327_bin.13^_36	36.268	477	1.84e-83	287
GH20_control	EHM059442|EHA04301_bin.9^_36	36.268	477	1.84e-83	287
GH20_control	EHM059595|EHA04267_bin.30^_0	36.268	477	1.85e-83	287
GH20_control	EHM034590|EHA02328_bin.2^_374	37.021	470	2.01e-83	286
GH20_control	EHM059995|EHA04400_bin.9^_30	35.642	491	2.05e-83	286
GH20_control	GB_GCA_036644695.1|JAVXPO010000018.1	35.065	539	3.11e-83	286
GH20_control	GB_GCA_036644695.1|JAVXPO010000018.1	24.409	508	2.60e-26	117
GH20_control	EHM062124|EHA04394_bin.12^_108	35.642	491	3.25e-83	286
GH20_control	EHM047874|EHA03359_bin.11^_97	35.642	491	3.39e-83	286
GH20_control	EHM047973|EHA03361_bin.6^_52	35.642	491	3.39e-83	286
GH20_control	EHM060125|EHA04395_bin.17^_59	35.642	491	3.39e-83	286
GH20_control	RS_GCF_002884975.1|NZ_PJKB01000002.1	32.981	567	6.25e-83	285
GH20_control	RS_GCF_002884975.1|NZ_PJKB01000002.1	26.059	472	1.15e-39	158
GH20_control	RS_GCF_002884975.1|NZ_PJKB01000002.1	25.714	525	6.70e-34	140
GH20_control	EHM059835|EHA04401_bin.7^_1	36.268	477	6.30e-83	285
GH20_control	EHM062339|EHA04410_bin.18^_30	35.438	491	1.69e-82	284
GH20_control	EHM059896|EHA04409_bin.35^_6	35.438	491	1.69e-82	284
GH20_control	EHM047854|EHA03354_bin.19^_47	35.438	491	1.69e-82	284
GH20_control	EHM059934|EHA04407_bin.4^_96	35.438	491	1.73e-82	284
GH20_control	EHM060097|EHA04399_bin.22^_51	35.438	491	1.77e-82	284
GH20_control	EHM060165|EHA04403_bin.22^_47	35.438	491	1.77e-82	284
GH20_control	EHM047993|EHA03357_bin.24^_35	35.438	491	1.78e-82	284
GH20_control	STP248.12601_R.bin.115|k141_135639	37.580	471	1.92e-82	284
GH20_control	UHM973.23044_R.bin.60|k141_226513	37.580	471	1.93e-82	284
GH20_control	UHM969.23061_R.bin.5|k141_480846	35.018	554	3.03e-82	283
GH20_control	UHM969.23061_R.bin.5|k141_480846	37.199	457	1.71e-79	275
GH20_control	GB_GCA_905200945.1|CAJKMG010000013.1	32.784	546	3.62e-82	283
GH20_control	UHM245.23042_R.bin.54|k141_263826	35.018	554	4.23e-82	283
GH20_control	UHM245.23042_R.bin.54|k141_263826	37.637	457	2.30e-79	275
GH20_control	EHM047773|EHA03362_bin.15^_7	35.091	550	5.91e-82	282
GH20_control	EHM047773|EHA03362_bin.15^_7	37.199	457	1.34e-78	273
GH20_control	EHM034661|EHA02355_bin.12^_9	33.394	548	1.23e-81	281
GH20_control	EHM034581|EHA02328_bin.11^_77	33.394	548	1.23e-81	281
GH20_control	EHM035336|EHA02357_bin.3^_37	33.394	548	1.25e-81	281
GH20_control	EHM035309|EHA02336_bin.3^_6	33.394	548	1.56e-81	281
GH20_control	EHM035138|EHA02348_bin.11^_18	33.394	548	1.60e-81	281
GH20_control	EHM058986|EHA04257_bin.26^_24	33.394	548	1.60e-81	281
GH20_control	RS_GCF_001683795.1|NZ_LIGX01000028.1	35.420	559	1.77e-81	281
GH20_control	EHM059270|EHA04258_bin.7^_51	33.394	548	2.26e-81	280
GH20_control	EHM058731|EHA04264_bin.4^_56	33.394	548	2.28e-81	280
GH20_control	EHM058666|EHA04288_bin.17^_218	33.212	548	2.64e-81	278
GH20_control	EHM034790|EHA02333_bin.19^_2	33.272	544	3.41e-81	280
GH20_control	EHM034886|EHA02326_bin.15^_50	33.212	548	3.95e-81	280
GH20_control	GB_GCA_021200315.1|JAJQGU010000008.1	33.099	568	5.90e-81	280
GH20_control	GB_GCA_017415555.1|JAFQGF010000043.1	33.581	539	6.11e-81	280
GH20_control	EHM047851|EHA03354_bin.16^_14	33.394	548	1.44e-80	278
GH20_control	EHM034775|EHA02325_bin.5^_206	33.212	548	2.06e-80	278
GH20_control	EHM059424|EHA04301_bin.21^_71	33.212	548	2.06e-80	278
GH20_control	EHM058880|EHA04256_bin.2^_22	33.212	548	2.37e-80	278
GH20_control	EHM058620|EHA04270_bin.2^_26	33.029	548	3.34e-80	277
GH20_control	EHM034857|EHA02329_bin.13^_31	33.029	548	3.34e-80	277
GH20_control	EHM059873|EHA04409_bin.14^_0	33.212	548	3.89e-80	277
GH20_control	EHM062382|EHA04410_bin.57^_12	33.212	548	3.89e-80	277
GH20_control	EHM059655|EHA04404_bin.10^_28	33.212	548	4.35e-80	277
GH20_control	EHM059778|EHA04396_bin.14^_20	33.212	548	4.47e-80	277
GH20_control	EHM059156|EHA04275_bin.14^_38	33.029	548	5.03e-80	276
GH20_control	UHM1080.23066_R.bin.78|k141_335135	37.637	457	6.24e-80	276
GH20_control	UHM1080.23066_R.bin.78|k141_335135	35.314	303	4.19e-39	156
GH20_control	UHM467.41073_R.bin.119|k141_1085936	35.200	500	2.20e-79	273
GH20_control	GB_GCA_937885815.1|CALABM010000009.1	33.024	539	4.74e-79	274
GH20_control	UHM298.41072_R.bin.118|k141_1640318	35.200	500	5.07e-79	273
GH20_control	GB_GCA_030525455.1|JAUNER010000007.1	33.735	498	6.73e-79	273
GH20_control	UHM1110.41099_R.bin.126|k141_685802	34.433	485	8.12e-79	273
GH20_control	UHM1110.23068_R.bin.209|k141_101708	34.433	485	8.12e-79	273
GH20_control	UHM975.23062_R.bin.26|k141_152747	33.273	553	1.82e-77	269
GH20_control	UHM989.23064_R.bin.153|k141_343557	36.129	465	3.15e-77	268
GH20_control	UHM989.41093_R.bin.92|k141_725554	36.129	465	3.24e-77	268
GH20_control	UHM969.23061_R.bin.162|k141_61116	36.129	465	3.42e-77	268
GH20_control	UHM979.23045_R.bin.184|k141_147882	33.092	553	3.61e-77	268
GH20_control	UHM979.41089_R.bin.124|k141_107560	33.092	553	3.61e-77	268
GH20_control	UHM967.23060_R.bin.96|k141_438819	33.092	553	3.63e-77	268
GH20_control	UHM1110.41099_R.bin.126|k141_613599	34.607	471	6.22e-77	268
GH20_control	UHM1110.23068_R.bin.209|k141_669940	34.607	471	6.22e-77	268
GH20_control	UHM467.41073_R.bin.88|k141_856445	33.696	552	3.64e-76	265
GH20_control	UHM1327.23073_R.bin.104|k141_300333	33.575	551	7.94e-76	265
GH20_control	UHM1327.41103_R.bin.13|k141_1402567	33.575	551	8.62e-76	265
GH20_control	STP294.12602_R.bin.124|k141_36234	34.504	484	9.72e-76	264
GH20_control	GB_GCA_030535875.1|JAUNRC010000020.1	32.653	539	1.45e-75	264
GH20_control	UHM1080.41097_R.bin.23|k141_500249	34.298	484	2.88e-75	263
GH20_control	UHM1088.23067_R.bin.125|k141_1181040	34.298	484	2.92e-75	263
GH20_control	UHM1073.41096_R.bin.29|k141_846514	34.298	484	3.27e-75	263
GH20_control	GB_GCA_945947905.1|CAMEZO010000074.1	30.373	563	4.48e-75	262
GH20_control	UHM993.23065_R.bin.161|k141_425009	34.298	484	4.82e-75	262
GH20_control	UHM993.41094_R.bin.52|k141_624402	34.298	484	4.82e-75	262
GH20_control	GB_GCA_017555205.1|JAFZGW010000015.1	31.685	546	4.86e-75	262
GH20_control	GB_GCA_022787425.1|JALFWB010000056.1	30.728	563	7.18e-75	262
GH20_control	UHM1228.23072_R.bin.109|k141_1036678	35.294	459	9.28e-75	260
GH20_control	UHM969.23061_R.bin.162|k141_334720	31.359	574	1.14e-74	261
GH20_control	UHM989.23064_R.bin.153|k141_121725	31.010	574	7.88e-73	256
GH20_control	UHM989.41093_R.bin.92|k141_419630	31.010	574	8.11e-73	256
GH20_control	GB_GCA_019115065.1|DXEH01000068.1	31.947	529	9.40e-73	255
GH20_control	STP572.12604_R.bin.69|k141_284216	66.092	174	2.03e-72	254
GH20_control	GB_GCA_017415995.1|JAFQDN010000026.1	32.163	541	5.08e-71	251
GH20_control	UHM1073.41096_R.bin.29|k141_1075550	31.250	576	7.16e-71	250
GH20_control	UHM1073.41096_R.bin.29|k141_1075550	28.105	459	9.19e-44	170
GH20_control	GB_GCA_015062045.1|SUVJ01000103.1	30.755	543	7.29e-71	250
GH20_control	GB_GCA_904501955.1|CAJGCY010000160.1	30.893	560	1.00e-70	249
GH20_control	UHM1327.23073_R.bin.104|k141_1000369	32.332	566	1.93e-70	249
GH20_control	UHM1327.41103_R.bin.13|k141_1029868	32.332	566	2.23e-70	249
GH20_control	UHM1080.41097_R.bin.23|k141_498361	31.010	574	2.66e-70	248
GH20_control	UHM1088.23067_R.bin.125|k141_324479	31.010	574	2.66e-70	248
GH20_control	GB_GCA_015062015.1|SUVM01000014.1	30.669	538	2.86e-70	248
GH20_control	STP294.12602_R.bin.124|k141_112194	31.206	564	3.76e-70	248
GH20_control	RS_GCF_001683795.1|NZ_LIGX01000034.1	31.162	568	5.89e-70	247
GH20_control	UHM993.41094_R.bin.52|k141_795975	31.373	561	6.71e-70	247
GH20_control	UHM993.23065_R.bin.161|k141_579831	31.373	561	6.71e-70	247
GH20_control	UHM975.23062_R.bin.26|k141_76999	33.194	479	1.23e-69	246
GH20_control	UHM467.41073_R.bin.88|k141_509341	33.470	487	3.43e-69	245
GH20_control	GB_GCA_019114365.1|DXFQ01000021.1	34.967	449	3.47e-69	245
GH20_control	UHM1228.23072_R.bin.119|k141_780658	32.035	565	6.43e-69	244
GH20_control	UHM1228.41102_R.bin.103|k141_633177	32.035	565	9.45e-69	244
GH20_control	UHM979.23045_R.bin.184|k141_632248	32.985	479	1.23e-68	243
GH20_control	UHM979.41089_R.bin.124|k141_464375	32.985	479	1.24e-68	243
GH20_control	UHM1210.23070_R.bin.39|k141_865132	32.509	566	1.52e-68	243
GH20_control	UHM1210.41100_R.bin.160|k141_1131974	32.509	566	1.52e-68	243
GH20_control	UHM1225.41101_R.bin.117|k141_872914	32.509	566	2.96e-68	243
GH20_control	UHM1225.23071_R.bin.67|k141_202326	32.509	566	2.98e-68	243
GH20_control	GB_GCA_036644695.1|JAVXPO010000003.1	31.107	569	3.31e-68	242
GH20_control	GB_GCA_017555465.1|JAFZGH010000250.1	34.632	462	1.99e-67	239
GH20_control	UHM298.41072_R.bin.118|k141_307883	36.754	419	3.33e-67	239
GH20_control	STP248.12601_R.bin.59|k141_735412	30.952	546	1.34e-66	238
GH20_control	STP248.12601_R.bin.59|k141_735412	26.905	420	1.66e-28	124
GH20_control	EHM058433|EHA04262_bin.1^_149	32.613	463	2.21e-66	233
GH20_control	UHM969.23061_R.bin.5|k141_459345	30.810	568	2.61e-66	237
GH20_control	EHM047773|EHA03362_bin.15^_9	30.648	571	3.44e-66	236
GH20_control	GB_GCA_904501975.1|CAJGCZ010000043.1	30.216	556	9.43e-66	235
GH20_control	EHM034775|EHA02325_bin.5^_241	30.109	548	1.46e-65	233
GH20_control	GB_GCA_004557455.1|SFDX01000044.1	32.962	449	2.16e-65	234
GH20_control	EHM058433|EHA04262_bin.1^_155	30.109	548	3.21e-65	233
GH20_control	EHM059645|EHA04398_bin.34^_30	30.109	548	3.27e-65	233
GH20_control	EHM058731|EHA04264_bin.4^_69	30.109	548	3.30e-65	233
GH20_control	EHM059270|EHA04258_bin.7^_68	30.109	548	3.30e-65	233
GH20_control	EHM034886|EHA02326_bin.15^_35	30.109	548	3.30e-65	233
GH20_control	EHM034790|EHA02333_bin.19^_55	30.109	548	3.39e-65	233
GH20_control	EHM035138|EHA02348_bin.11^_29	30.109	548	3.50e-65	233
